,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
234,1505304.0,Oriximiná,15.0,PA,472.3834254143646,499.469587628866,474.4762886597938,502.57127071823203,564.4329896907217
235,1505403.0,Ourém,15.0,PA,457.26385542168674,462.98539325842694,446.685393258427,457.79759036144577,581.3483146067416
236,1505437.0,Ourilândia do Norte,15.0,PA,473.0905660377358,504.0466666666667,490.5366666666667,496.0188679245283,562.3333333333334
237,1505486.0,Pacajá,15.0,PA,465.64772727272725,479.70208333333335,471.8104166666667,484.00909090909096,622.0833333333334
238,1505494.0,Palestina do Pará,15.0,PA,449.07142857142856,481.9142857142857,457.1857142857143,439.9714285714286,548.5714285714286
239,1505502.0,Paragominas,15.0,PA,482.3118604651163,509.95947136563876,495.69691629955946,519.7467441860465,631.9383259911895
240,1505536.0,Parauapebas,15.0,PA,495.7510664993726,520.0923536439666,509.72401433691755,540.8603513174404,634.5519713261649
241,1505551.0,Pau D'Arco,15.0,PA,459.7052631578947,473.0473684210526,447.5263157894737,486.59473684210525,490.5263157894737
242,1505601.0,Peixe-Boi,15.0,PA,457.224,487.83076923076925,467.12307692307695,494.972,572.3076923076923
243,1505635.0,Piçarra,15.0,PA,437.43636363636364,440.8739130434783,426.0782608695652,443.68636363636364,466.95652173913044
244,1505650.0,Placas,15.0,PA,456.38125,476.5,487.3117647058823,489.46875,578.8235294117648
245,1505700.0,Ponta de Pedras,15.0,PA,450.41999999999996,474.00119047619046,457.49285714285713,453.51125,533.3333333333334
246,1505809.0,Portel,15.0,PA,452.3675862068966,476.456875,460.70562499999994,466.2655172413793,487.0
247,1505908.0,Porto de Moz,15.0,PA,462.11136363636365,469.90188679245284,448.52641509433965,457.6431818181818,493.20754716981133
248,1506005.0,Prainha,15.0,PA,452.26578947368415,448.14146341463413,415.15609756097564,434.821052631579,414.6341463414634
249,1506104.0,Primavera,15.0,PA,453.45588235294116,463.97749999999996,458.285,458.69117647058823,546.5
250,1506112.0,Quatipuru,15.0,PA,476.2857142857143,485.74285714285713,481.42857142857144,497.14285714285717,581.4285714285714
251,1506138.0,Redenção,15.0,PA,472.61538461538464,489.01764705882357,472.37739938080495,506.76120401337795,598.204334365325
252,1506161.0,Rio Maria,15.0,PA,451.22857142857146,474.7611111111112,458.15833333333336,466.32,545.5555555555555
253,1506187.0,Rondon do Pará,15.0,PA,459.8073529411765,478.4085714285714,463.87142857142857,492.4205882352941,531.4285714285714
254,1506195.0,Rurópolis,15.0,PA,459.68947368421055,470.75116279069766,458.3395348837209,485.00263157894733,533.0232558139535
255,1506203.0,Salinópolis,15.0,PA,459.63138297872337,482.2214634146341,464.0121951219512,485.9925531914894,508.8780487804878
256,1506302.0,Salvaterra,15.0,PA,473.2625,501.07575757575756,471.3772727272727,455.459375,535.7575757575758
257,1506351.0,Santa Bárbara do Pará,15.0,PA,441.8263157894737,471.0736842105263,463.4684210526316,475.7,489.4736842105263
258,1506401.0,Santa Cruz do Arari,15.0,PA,439.58000000000004,453.71999999999997,459.96000000000004,464.84,536.0
259,1506500.0,Santa Izabel do Pará,15.0,PA,457.31111111111113,497.1783653846154,476.1807692307693,483.80101010101015,609.5192307692307
260,1506559.0,Santa Luzia do Pará,15.0,PA,466.12083333333334,477.8923076923077,450.8519230769231,470.41041666666666,567.3076923076923
261,1506583.0,Santa Maria das Barreiras,15.0,PA,464.0,463.5363636363636,449.6454545454546,484.58181818181816,558.1818181818181
262,1506609.0,Santa Maria do Pará,15.0,PA,446.7814285714286,483.5635135135135,466.9486486486486,460.0414285714286,555.4054054054054
263,1506708.0,Santana do Araguaia,15.0,PA,454.1265306122449,460.7214285714286,449.75892857142856,466.6591836734694,535.3571428571429
264,1506807.0,Santarém,15.0,PA,482.5814580031696,511.9757142857143,492.6543609022557,517.3747226624406,635.3984962406015
265,1506906.0,Santarém Novo,15.0,PA,478.55,513.304347826087,480.9826086956522,474.2318181818182,616.5217391304348
266,1507003.0,Santo Antônio do Tauá,15.0,PA,477.2137931034483,516.6101694915254,481.293220338983,490.3327586206896,583.0508474576271
267,1507102.0,São Caetano de Odivelas,15.0,PA,460.6854166666667,479.5428571428571,462.1102040816327,461.31874999999997,514.6938775510204
268,1507151.0,São Domingos do Araguaia,15.0,PA,470.4058823529412,494.87115384615385,461.93461538461537,481.48039215686276,578.4615384615385
269,1507201.0,São Domingos do Capim,15.0,PA,448.7558441558441,467.26750000000004,448.71750000000003,450.1467532467533,509.25
270,1507300.0,São Félix do Xingu,15.0,PA,460.7913978494623,478.0316326530612,459.9795918367347,470.952688172043,524.2857142857143
271,1507409.0,São Francisco do Pará,15.0,PA,455.6740740740741,509.04,468.37333333333333,468.81481481481484,560.0
272,1507458.0,São Geraldo do Araguaia,15.0,PA,454.2196078431373,464.45714285714286,468.1642857142857,484.8509803921569,511.42857142857144
273,1507466.0,São João da Ponta,15.0,PA,461.6392857142857,453.6620689655172,438.99310344827586,487.5571428571429,525.5172413793103
274,1507474.0,São João de Pirabas,15.0,PA,455.79,478.18039215686275,449.8137254901961,455.98199999999997,523.5294117647059
275,1507508.0,São João do Araguaia,15.0,PA,468.6,459.4,400.1,468.1,400.0
276,1507607.0,São Miguel do Guamá,15.0,PA,460.40535714285716,485.6258620689655,464.8885057471265,479.5172619047619,559.5402298850574
277,1507706.0,São Sebastião da Boa Vista,15.0,PA,457.001030927835,471.4848484848485,459.4262626262626,459.09690721649486,525.8585858585859
278,1507755.0,Sapucaia,15.0,PA,437.9375,449.5111111111111,435.4888888888889,410.9,457.77777777777777
279,1507805.0,Senador José Porfírio,15.0,PA,455.40333333333336,476.9258064516129,467.9,473.2066666666667,549.0322580645161
280,1507904.0,Soure,15.0,PA,457.9441860465116,483.47934782608695,453.95652173913044,472.4906976744186,585.6521739130435
281,1507953.0,Tailândia,15.0,PA,464.30331125827814,494.6036144578313,477.89397590361443,490.2046357615894,555.5421686746988
282,1507961.0,Terra Alta,15.0,PA,447.375,470.04615384615386,446.0846153846154,488.3666666666666,610.7692307692307
283,1507979.0,Terra Santa,15.0,PA,450.5333333333333,478.91632653061225,466.5163265306122,486.9979166666667,542.8571428571429
284,1508001.0,Tomé-Açu,15.0,PA,467.34191176470586,488.7239436619719,468.10774647887325,502.3632352941176,602.6760563380282
285,1508035.0,Tracuateua,15.0,PA,452.6685714285714,470.1921052631579,447.4684210526316,464.3314285714286,586.3157894736842
286,1508050.0,Trairão,15.0,PA,456.0153846153846,483.35714285714283,461.2214285714286,465.8923076923077,548.5714285714286
287,1508084.0,Tucumã,15.0,PA,464.8421875,485.7661764705882,485.0,491.128125,571.7647058823529
288,1508100.0,Tucuruí,15.0,PA,484.7580498866213,509.5051948051948,495.88051948051947,522.4698412698413,596.8831168831168
289,1508126.0,Ulianópolis,15.0,PA,470.0452380952381,492.1214285714285,484.95714285714286,504.8809523809524,554.2857142857143
290,1508159.0,Uruará,15.0,PA,461.8507246376812,474.3757142857143,462.37142857142857,473.5753623188406,538.2857142857143
291,1508209.0,Vigia,15.0,PA,457.8984496124031,482.7963235294118,473.8941176470588,471.88217054263566,579.5588235294117
292,1508308.0,Viseu,15.0,PA,442.0712765957447,456.1792452830189,430.061320754717,438.0872340425532,499.24528301886795
293,1508357.0,Vitória do Xingu,15.0,PA,460.5674418604651,480.3553191489362,445.1595744680851,453.06511627906974,554.468085106383
294,1508407.0,Xinguara,15.0,PA,470.3177631578948,487.35030674846627,470.1754601226994,490.1019736842105,617.9141104294479
295,1600055.0,Serra do Navio,16.0,AP,421.5333333333333,486.1714285714285,437.7285714285714,421.34999999999997,482.85714285714283
296,1600105.0,Amapá,16.0,AP,435.4388888888889,436.50476190476195,423.4380952380953,481.4166666666667,435.23809523809524
297,1600154.0,Pedra Branca do Amapari,16.0,AP,468.93888888888887,465.15263157894736,456.7,464.6666666666667,489.4736842105263
298,1600204.0,Calçoene,16.0,AP,426.7529411764706,441.58235294117645,458.27647058823527,445.11764705882354,491.7647058823529
299,1600212.0,Cutias,16.0,AP,438.775,440.525,444.45,411.725,525.0
300,1600238.0,Ferreira Gomes,16.0,AP,415.15714285714284,451.5125,440.5375,438.5857142857143,525.0
301,1600253.0,Itaubal,16.0,AP,422.7,450.75,443.725,471.25,490.0
302,1600279.0,Laranjal do Jari,16.0,AP,482.2,503.3660194174757,489.18349514563107,481.5762886597938,585.242718446602
303,1600303.0,Macapá,16.0,AP,478.23745787193064,509.12081056466303,496.3159836065573,503.9241694752046,597.4408014571949
304,1600402.0,Mazagão,16.0,AP,447.65294117647056,441.775,445.95,425.0176470588235,495.0
305,1600501.0,Oiapoque,16.0,AP,443.27500000000003,450.48333333333335,426.205,425.73125,448.3333333333333
306,1600535.0,Porto Grande,16.0,AP,479.3,480.73829787234047,483.2468085106383,472.1521739130435,582.5531914893617
307,1600550.0,Pracuúba,16.0,AP,432.02,449.73333333333335,396.8333333333333,435.78000000000003,323.3333333333333
308,1600600.0,Santana,16.0,AP,467.33731656184483,494.2159844054581,481.0945419103314,490.9071278825996,562.261208576998
309,1600709.0,Tartarugalzinho,16.0,AP,451.8941176470588,494.87222222222226,452.60555555555555,457.8941176470588,432.22222222222223
310,1600808.0,Vitória do Jari,16.0,AP,448.7142857142857,469.49047619047616,461.89047619047625,467.0952380952381,501.9047619047619
311,1700251.0,Abreulândia,17.0,TO,437.6375,473.39090909090913,461.3636363636364,444.0375,483.6363636363636
312,1700301.0,Aguiarnópolis,17.0,TO,449.83076923076925,448.5214285714286,440.0214285714286,460.0307692307692,470.0
313,1700350.0,Aliança do Tocantins,17.0,TO,447.2,474.6294117647059,458.55882352941177,470.7787878787879,515.2941176470588
314,1700400.0,Almas,17.0,TO,457.64,452.8818181818182,399.9818181818182,460.84,372.72727272727275
315,1700707.0,Alvorada,17.0,TO,470.3391304347826,484.7583333333334,463.45416666666665,480.9043478260869,540.0
316,1701002.0,Ananás,17.0,TO,466.61578947368423,472.4105263157894,472.5736842105263,521.5736842105263,611.578947368421
317,1701051.0,Angico,17.0,TO,412.90000000000003,430.98333333333335,447.26666666666665,456.05,516.6666666666666
318,1701101.0,Aparecida do Rio Negro,17.0,TO,426.2133333333333,463.58,443.25333333333333,455.68666666666667,425.3333333333333
319,1701309.0,Aragominas,17.0,TO,450.85833333333335,458.40000000000003,435.7625,474.2833333333333,557.5
320,1701903.0,Araguacema,17.0,TO,428.30833333333334,479.6333333333334,426.425,432.30833333333334,461.6666666666667
321,1702000.0,Araguaçu,17.0,TO,475.0375,480.41875,496.71875,529.69375,618.75
322,1702109.0,Araguaína,17.0,TO,496.0308965517242,520.7821808510638,508.18656914893614,537.3793103448276,646.968085106383
323,1702158.0,Araguanã,17.0,TO,440.84666666666664,466.3257142857143,461.71714285714285,461.83,535.4285714285714
324,1702208.0,Araguatins,17.0,TO,471.7327160493827,501.1917647058824,489.8641176470588,515.4777777777778,606.5882352941177
325,1702307.0,Arapoema,17.0,TO,468.5733333333334,441.74,481.74666666666667,462.2933333333333,481.3333333333333
326,1702406.0,Arraias,17.0,TO,443.45106382978724,456.3541666666667,448.21250000000003,458.03404255319145,480.4166666666667
327,1702554.0,Augustinópolis,17.0,TO,475.6393939393939,496.6462686567165,479.4432835820896,504.630303030303,613.1343283582089
328,1702703.0,Aurora do Tocantins,17.0,TO,446.11,457.5761904761905,412.6380952380952,439.33000000000004,424.76190476190476
329,1702901.0,Axixá do Tocantins,17.0,TO,433.97435897435895,440.35652173913047,424.2913043478261,472.5615384615385,408.2608695652174
330,1703008.0,Babaçulândia,17.0,TO,447.0,442.35555555555555,423.5833333333333,441.3666666666667,463.3333333333333
331,1703057.0,Bandeirantes do Tocantins,17.0,TO,414.8,456.85,449.45,526.8,320.0
332,1703073.0,Barra do Ouro,17.0,TO,423.1166666666666,464.3333333333333,442.43333333333334,457.94166666666666,476.6666666666667
333,1703107.0,Barrolândia,17.0,TO,454.25625,486.7764705882352,477.79411764705884,466.8,492.94117647058823
334,1703206.0,Bernardo Sayão,17.0,TO,487.8454545454546,462.95,433.6166666666666,529.4636363636364,580.0
335,1703305.0,Bom Jesus do Tocantins,17.0,TO,476.4875,464.52000000000004,459.24,493.275,486.6666666666667
336,1703602.0,Brasilândia do Tocantins,17.0,TO,444.4,430.275,440.29999999999995,428.85,335.0
337,1703701.0,Brejinho de Nazaré,17.0,TO,463.48999999999995,455.18,422.1,455.57,562.0
338,1703800.0,Buriti do Tocantins,17.0,TO,446.44166666666666,450.6923076923077,436.75384615384615,458.9666666666667,432.3076923076923
339,1703826.0,Cachoeirinha,17.0,TO,422.8625,444.5125,438.4875,438.5625,512.5
340,1703842.0,Campos Lindos,17.0,TO,448.9142857142857,428.8357142857143,409.1857142857143,446.9142857142857,327.14285714285717
341,1703867.0,Cariri do Tocantins,17.0,TO,431.76000000000005,482.4636363636364,423.07272727272726,471.85,463.6363636363636
342,1703883.0,Carmolândia,17.0,TO,450.9166666666667,455.45714285714286,464.37142857142857,485.95,477.14285714285717
343,1703891.0,Carrasco Bonito,17.0,TO,414.3,402.05,437.5,520.65,750.0
344,1703909.0,Caseara,17.0,TO,451.32,467.28125,447.35625,455.82,493.75
345,1704105.0,Centenário,17.0,TO,472.9,479.1666666666667,488.2,392.75,520.0
346,1705102.0,Chapada da Natividade,17.0,TO,478.14,454.8,414.01666666666665,533.5799999999999,570.0
347,1705508.0,Colinas do Tocantins,17.0,TO,484.2011976047905,505.4279069767442,495.3482558139535,525.014371257485,630.0
348,1705557.0,Combinado,17.0,TO,449.1764705882353,486.8588235294118,486.90588235294115,488.1882352941177,555.2941176470588
349,1705607.0,Conceição do Tocantins,17.0,TO,435.9666666666667,485.6666666666667,428.8,503.8,540.0
350,1706001.0,Couto Magalhães,17.0,TO,461.6,478.1705882352941,458.3058823529412,467.0866666666667,561.1764705882352
351,1706100.0,Cristalândia,17.0,TO,482.5083333333334,493.35833333333335,446.84999999999997,499.0083333333334,536.6666666666666
352,1706258.0,Crixás do Tocantins,17.0,TO,452.2166666666667,424.8,405.625,488.7166666666667,467.5
353,1706506.0,Darcinópolis,17.0,TO,414.0615384615385,442.81538461538463,463.74615384615385,436.74615384615385,475.38461538461536
354,1707009.0,Dianópolis,17.0,TO,471.27536231884056,499.2092105263158,475.0447368421053,489.2202898550724,545.2631578947369
355,1707108.0,Divinópolis do Tocantins,17.0,TO,451.65000000000003,467.3285714285715,480.13571428571424,484.14166666666665,588.5714285714286
356,1707207.0,Dois Irmãos do Tocantins,17.0,TO,450.30909090909086,477.45909090909095,462.05,454.98636363636365,488.1818181818182
357,1707405.0,Esperantina,17.0,TO,444.45652173913044,475.2793103448276,448.80689655172415,467.7782608695652,506.2068965517241
358,1707553.0,Fátima,17.0,TO,438.7882352941176,467.7823529411765,459.3764705882353,476.66470588235296,455.29411764705884
359,1707652.0,Figueirópolis,17.0,TO,419.6166666666666,446.43333333333334,439.9166666666667,410.9166666666667,473.3333333333333
360,1707702.0,Filadélfia,17.0,TO,429.29999999999995,436.71000000000004,450.1,448.17777777777775,448.0
361,1708205.0,Formoso do Araguaia,17.0,TO,468.5222222222222,483.0974358974359,474.37948717948717,478.10555555555555,512.3076923076923
362,1708254.0,Tabocão,17.0,TO,453.16499999999996,464.62,453.95500000000004,469.61499999999995,508.0
363,1708304.0,Goianorte,17.0,TO,454.65,462.6,463.77,447.53999999999996,518.0
364,1709005.0,Goiatins,17.0,TO,437.9428571428571,439.5108108108108,411.6189189189189,462.10571428571427,419.4594594594595
365,1709302.0,Guaraí,17.0,TO,492.18640776699027,513.8842592592592,495.93518518518516,525.9864077669903,657.7777777777778
366,1709500.0,Gurupi,17.0,TO,499.6583916083916,519.038961038961,505.4435064935065,541.0513986013987,613.5714285714286
367,1709807.0,Ipueiras,17.0,TO,443.8,423.1,370.9,410.3,380.0
368,1710508.0,Itacajá,17.0,TO,439.47407407407405,441.52666666666664,437.32666666666665,471.6,460.0
369,1710706.0,Itaguatins,17.0,TO,480.26000000000005,514.12,565.92,555.72,800.0
370,1710904.0,Itapiratins,17.0,TO,448.34285714285716,411.45,390.5125,408.14285714285717,380.0
371,1711100.0,Itaporã do Tocantins,17.0,TO,474.0666666666666,415.9666666666667,426.09999999999997,427.1666666666667,526.6666666666666
372,1711506.0,Jaú do Tocantins,17.0,TO,460.3434782608696,491.6375,476.7291666666667,460.3173913043478,577.5
373,1711803.0,Juarina,17.0,TO,437.98333333333335,464.0571428571429,401.38571428571424,438.0333333333333,477.14285714285717
374,1711902.0,Lagoa da Confusão,17.0,TO,463.27500000000003,474.56538461538463,465.4807692307692,482.8458333333333,480.0
375,1711951.0,Lagoa do Tocantins,17.0,TO,446.075,463.12222222222226,422.18888888888887,447.925,551.1111111111111
376,1712009.0,Lajeado,17.0,TO,433.6125,467.86,437.62,467.7125,480.0
377,1712157.0,Lavandeira,17.0,TO,473.725,457.475,441.875,487.4,555.0
378,1712405.0,Lizarda,17.0,TO,440.4375,472.0125,441.075,453.0,422.5
379,1712454.0,Luzinópolis,17.0,TO,437.3,443.40909090909093,415.59090909090907,486.8727272727272,460.0
380,1712504.0,Marianópolis do Tocantins,17.0,TO,477.5666666666667,507.8222222222222,493.1111111111111,496.26666666666665,611.1111111111111
381,1712702.0,Mateiros,17.0,TO,476.75,374.85,417.5,414.65,470.0
382,1712801.0,Maurilândia do Tocantins,17.0,TO,429.1047619047619,416.32916666666665,407.2166666666667,426.5761904761905,281.6666666666667
383,1713205.0,Miracema do Tocantins,17.0,TO,469.1138888888888,488.9851351351352,479.8837837837838,500.66388888888895,570.5405405405405
384,1713304.0,Miranorte,17.0,TO,463.7217391304348,506.4703703703704,475.85185185185185,527.3652173913043,578.5185185185185
385,1713601.0,Monte do Carmo,17.0,TO,437.59999999999997,475.3588235294118,460.77647058823527,458.10714285714283,481.1764705882353
386,1713809.0,Palmeiras do Tocantins,17.0,TO,443.23333333333335,426.34285714285716,423.64285714285717,453.05,528.5714285714286
387,1713957.0,Muricilândia,17.0,TO,445.3333333333333,435.25,428.8666666666666,458.1333333333334,493.3333333333333
